,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
17376, Allison VEST ,CAN,31,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17377, Claudia MALDONADO ,MEX,32,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17378, Ayane SAKAI ,JPN,33,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17379, Pratthana RAKSACHAT ,THA,34,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17380, Amy SUTLEY ,CAN,35,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17381, Vanessa Si Yinn TENG ,SGP,35,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17382, Pankaew PLYPOOLSUP ,THA,37,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17383, Katrin AMANN ,SWE,38,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17384, Corinne BARIL ,CAN,39,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17385, Iris LEE WEE TENG ,SGP,39,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17386, Amelia METCALF ,USA,39,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17387, Aurélie BROUSCHERT ,LUX,42,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17388, Mariana FIERRO ,MEX,42,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17389, Jiwon YANG ,KOR,44,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17390, Yusri NADRAH ,SGP,45,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17391, Samantha STAINTON ,RSA,46,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17392, Malina LALOLI ,NZL,47,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17393, Nony KARLINA ,INA,48,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17394, Nur ALVITA RAHMA ,INA,49,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth A Female
17395, Hannah SCHUBERT ,AUT,1,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17396, Aika TAJIMA ,JPN,2,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17397, Mona KELLNER ,GER,3,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17398, Stasa GEJO ,SRB,4,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17399, Paloma SIMON ,FRA,5,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17400, Claire BUHRFEIND ,USA,6,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17401, Molly THOMPSON-SMITH ,GBR,7,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17402, Margo HAYES ,USA,8,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17403, Johanna FÄRBER ,AUT,9,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17404, Moe YOSHIMURA  ,JPN,10,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17405, Andrea KÜMIN ,SUI,11,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17406, Evgeniya LAPSHINA ,RUS,12,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17407, Eva SCROCCARO ,ITA,13,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17408, Grace MCKEEHAN ,USA,14,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17409, Margarita MARSANOVA ,USA,15,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17410, Nanda DEA CAHYANINGTYAS ,INA,16,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17411, Iuliia PANTELEEVA ,RUS,17,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17412, Solène AMOROS ,FRA,18,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17413, Viktoria SCHABER ,AUT,19,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17414, Tara HAYES ,GBR,20,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17415, Franziska STERRER ,AUT,21,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17416, Ekaterina DOROSHINA ,RUS,22,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17417, Maya OUE ,JPN,23,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17418, Nika GALKINA ,RUS,24,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17419, Minseon KIM ,KOR,25,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17420, Novi CAHYA WARDHANI ,INA,26,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17421, Seunghyun KIM ,KOR,27,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17422, Nicole MEJIA  ,ECU,28,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17423, Annisa SYAHFITRI ,INA,29,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17424, Rebecca FRANGOS ,CAN,30,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17425, Caitlyn SARGEANT ,RSA,31,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17426, Moya MCCARTHY-ALLEN ,NZL,32,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17427, Afsaneh MIRAHMADI ,IRI,33,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17428, Sonia Jazmin SUAREZ SILVA ,MEX,33,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17429, Sian MOFFITT ,NZL,35,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17430, Caitlin WU ,CAN,36,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17431, Ng Wei DERYL ,SGP,37,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17432, Roxy PERRY ,AUS,38,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17433, Daria BRYLOVA ,UKR,39,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17434, Zulaikha SITI ZULAIKHA ,SGP,40,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17435, Charle PROSSER ,CAN,41,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17436, Tan HUI SHAN ,SGP,42,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17437, Rizka Goh XIANG LING ,SGP,43,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17438, Emma ETTINGER ,CAN,44,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17439, Hadis NAZARIROBATI ,IRI,44,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17440, Isabel Allana BAUTISTA ,PHI,46,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17441, Mina ARAMIDEH ,IRI,47,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17442, Jie Yi Trix TAN ,MAS,47,IFSC World Youth Championship - Singapore (SIN) - 2012,lead,Youth B Female
17443, Nikita SUYUSHKIN ,RUS,1,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17444, Dmitrii TIMOFEEV ,RUS,2,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17445, Konstantin PAYL ,RUS,3,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17446, Sergiy BARKOVSKYY ,UKR,4,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17447, Viacheslav VEDENCHUK ,RUS,5,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17448, Yaroslav GONTARYK ,UKR,6,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17449, Marcin DZIENSKI ,POL,7,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17450, Guangdong LI ,CHN,8,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17451, Anton POLIAKOV ,RUS,9,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17452, Kevin APONTE ,VEN,10,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17453, Josh LEVIN ,USA,11,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17454, Ryan STRICKLAND ,USA,12,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17455, Sungjoon CHAE ,KOR,13,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17456, Guillaume MORO ,FRA,14,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17457, Reza ALIPOUR SHENAZANDIFARD ,IRI,15,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17458, Mohammed HANZALAH ,SGP,16,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17459, Stefano GHISOLFI ,ITA,17,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17460, Charles ANDREWS-JUBELT ,USA,18,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17461, Carter WISE ,USA,19,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17462, Chang BAO HUI ,SGP,20,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17463, Ruizhi CHEN ,CHN,21,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17464, Franz KRAKENBERGER ,SUI,22,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17465, Tzu-hsiang CHIN ,TPE,23,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17466, Beiji LI ,CHN,24,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17467, Chua JIA XUAN ,SGP,25,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17468, Sigrid BIM ,INA,26,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17469, Azhar WAN AKBAR ,INA,27,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17470, Justin TAN HONNG TZE ,SGP,28,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17471, Islami YUSUF ,INA,29,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17472, Severin CURTIS ,RSA,30,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17473, Jan JELIGA ,CZE,31,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17474, Dylan VOGT ,RSA,32,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17475, Calrin CURTIS ,RSA,33,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17476, Ahmadreza SOLGI ,IRI,34,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17477, Nicolas GIRALDO ,COL,35,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Male
17478, Ruslan FAIZULLIN ,RUS,1,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17479, Sergei LUZHETSKII ,RUS,2,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17480, Georgy ARTAMONOV  ,RUS,3,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17481, Amir MAIMURATOV ,KAZ,4,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17482, Alessandro SANTONI ,ITA,5,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17483, Jan KRIZ ,CZE,6,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17484, Aleksandr BOLSHAKOV ,RUS,7,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17485, Maxim SHCHERBAKOV ,RUS,8,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17486, Tomas GUEVARA ,VEN,9,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17487, Gian-luca GRICHTING ,SUI,10,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17488, Tay Zhe Yi GREGORY  ,SGP,11,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17489, Josue MANOSALVAS ,ECU,12,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17490, Dominic LABARGE ,USA,13,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17491, Collier SKINN ,USA,14,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17492, Esteban Roberto YEPEZ SANTACRUZ ,ECU,15,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17493, Andres PAZMINO ,ECU,16,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17494, Joshua BOSLER ,GER,17,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17495, Seungwoon CHO ,KOR,18,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17496, Oleksiy BUK ,UKR,19,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17497, Thomas PITZEL ,USA,20,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17498, Jacob WILBUR ,USA,21,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17499, Mohd Razib MUHAMMAD AZEEM ,SGP,22,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17500, Robert STEWART-PATTERSON ,CAN,23,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17501, Bing Han KWEK ,SGP,24,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17502, Andri RUSDIANTO ,INA,25,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17503, Wen-chieh WU ,TPE,26,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17504, Hanwool KIM ,KOR,27,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17505, Tristen GOSSELIN ,CAN,28,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17506, Herli SETIAWAN ,INA,29,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17507, Fatchur ROJI ,INA,30,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17508, Ying-chieh WEN ,TPE,31,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17509, Daeng Syahadat BIN KAMARUL BAHRIN ,MAS,32,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17510, Robert BROWN ,RSA,33,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17511, Sebastian ARMIJO ,COL,34,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17512, Brandon VAN HOUTEN ,RSA,35,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17513, Dario HANNING ,RSA,36,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth A Male
17514, Aleksandr SHIKOV ,RUS,1,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17515, Danil ZAKIROV ,RUS,2,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17516, Maksim DIACHKOV ,RUS,3,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17517, Vladislav MYZNIKOV ,RUS,4,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17518, Ludovico FOSSALI ,ITA,5,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17519, John BROSLER ,USA,6,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17520, Brendan MITCHELL ,USA,7,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17521, Guangfeng LI ,CHN,8,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17522, Mehdi ALIPOUR SHENAZANDIFARD ,IRI,9,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17523, Brandon LIEUW ,USA,10,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17524, Abolfazl HASSANPOUR ,IRI,11,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17525, Borna CUJIC ,CRO,12,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17526, Antonio MARTINEZ ,VEN,13,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17527, Yu JIE HUI ,SGP,14,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17528, Sean Miguel TAN SOTTO ,SGP,15,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17529, Michael RETOFF ,USA,16,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17530, Alfian MUHAMMAD FAJRI ,INA,17,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17531, Sajjad MOSTAJABODDAVEH ,IRI,18,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17532, Runlin PANG ,CHN,19,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17533, Hogi KANG ,KOR,20,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17534, Yusri IBNU HAIZUL ,SGP,21,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17535, Ryan Tay FANG YONG ,SGP,22,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17536, Todor SHARKOV ,BUL,23,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17537, Tristan John SWART ,RSA,24,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17538, Daniel NEWTH ,NZL,25,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17539, Finn FAIRBAIRN ,NZL,26,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17540, Jaya CURTIS ,RSA,27,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17541, Katleho POBE ,RSA,28,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17542, Oliver MARX ,RSA,29,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Youth B Male
17543, Anouck JAUBERT ,FRA,1,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17544, Esther BRUCKNER ,FRA,2,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17545, Iuliia KAPLINA ,RUS,3,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17546, Aleksandra MIROSLAW ,POL,4,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17547, Anna TSYGANOVA ,RUS,5,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17548, Anna ZAIKINA ,RUS,6,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17549, Francis GUILLEN ,VEN,7,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17550, Svetlana OKOLNICHNIKOVA ,RUS,8,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17551, Nataliia STEPANOVA ,RUS,9,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17552, Federica MINGOLLA ,ITA,10,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17553, Shannon RUSSELL ,USA,11,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17554, Ashley NORTON ,USA,12,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17555, Eva KRIZOVA ,CZE,13,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17556, Sol SA ,KOR,14,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17557, Faith SULLIVAN ,USA,15,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17558, Janice NG LI ,SGP,16,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17559, Kobra LAKZAIIFAR ,IRI,17,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17560, Shana Su QI LEE ,SGP,18,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17561, Redenna Chan JING SI ,SGP,19,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
17562, Flor De Luna PAZAN ,COL,20,IFSC World Youth Championship - Singapore (SIN) - 2012,speed,Juniors Female
