,Name,Country,Age,Height
1858,Adeline BONNACORSI,FRA,-, -
1859,Malgorzata RUDZINSKA,POL,-, -
1860,Alexander KALINA,RUS,-, -
1861,Shinta OZAWA,JPN,-, -
1862,Fabrice LANDRY,FRA,-, -
1863,Kevin AGLAE,FRA,-, -
1864,Kazuma WATANABE,JPN,-, -
1865,Stanislav POPLAVSKIY,RUS,-, -
1866,Gabriel JOSSERON,FRA,-, -
1867,Tatsumi NITTA,JPN,-, -
1868,Jesus Alberto GONZALEZ ABARCA,CHI,-, -
1869,Daisuke KONISHI,JPN,-, -
1870,Daniel MORENO DE LOS HUERTO,ESP,-, -
1871,Erik GRANDELIUS,SWE,-, -
1872,Lukas KÖB,AUT,-, -
1873,Rudi MORODER,ITA,-, -
1874,Reinaldo CAMACHO,VEN,-, -
1875,Nicola DE MATTIA,ITA,-, -
1876,Filip BABICZ,POL,-, -
1877,Silvio REFFO,ITA,-, -
1878,Thibaut MAURON,SUI,-, -
1879,Andres QUINTEROS,ECU,-, -
1880,Yoann LE COUSTER,FRA,-, -
1881,Emilien JOBERT,FRA,-, -
1882,Joakim EL ANHARI,FRA,-, -
1883,Vincent CHAVOT,FRA,-, -
1884,Michel SIROTTI,ITA,-, -
1885,Clement CAILLEUX,FRA,30, -
1886,Baptiste MICHAUX,FRA,-, -
1887,Matilda SÖDERLUND,SWE,32, -
1888,Alisa GEL'FER,UKR,-, -
1889,Katherine MILLS,GBR,-, -
1890,Isabell HAAG,GER,-, -
1891,Magnus HÖGSTRÖM,SWE,-, -
1892,David SATANEK,SVK,-, -
1893,Silviu CORCIOVEI,ROU,-, -
1894,Björn STRÖMBERG,SWE,39, -
1895,Dejan VALEK,SRB,-, -
1896,Maximilian PORSCHA,GER,-, -
1897,Florian BÖBEL,GER,-, -
1898,Gianluca SIROTTI,ITA,-, -
1899,Jan MODRZEJEWSKI,POL,-, -
1900,Sarah SCHÜTZENBERGER,GER,-, -
1901,Elena BRUNNER,AUT,-, -
1902,Samuel ADOLPH,GER,-, -
1903,Peter WÜRTH,GER,-, -
1904,Christian FEISTMANTL,AUT,-, -
1905,Franz SCHMIDTLEIN,GER,-, -
1906,Francesco CARTA,ITA,-, -
1907,Imashi HASHIMOTO,JPN,-, -
1908,Markus GRÜNEBACH,GER,-, -
1909,Chunhua LI,CHN,-, -
1910,Xiaotong GUAN,CHN,-, -
1911,Yang WANG,CHN,-, -
1912,Weiling YANG,CHN,-, -
1913,Wangmu GESANG,CHN,-, -
1914,Changzhong LIU,CHN,-, -
1915,Hiroki TSUNODA,JPN,-, -
1916,Xiangyang YE,CHN,-, -
1917,Yuhang ZHANG,CHN,-, -
1918,Azumi IIDA,JPN,-, -
1919,Yuko SAKAKIBARA,JPN,-, -
1920,Youn A KIM,KOR,34, -
1921,Minyoung HA,KOR,-, -
1922,Sarah GILMOUR,NZL,-, -
1923,Younghee KIM,KOR,-, -
1924,Amanda SPEED,NZL,31, -
1925,Hyojung KIM,KOR,-, -
1926,Eunjoung YANG,KOR,-, -
