,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
20111, Gülay BALIK ,TUR,65,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20112, Duru Güneş YALCIN ,TUR,66,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20113, Carmen CONTRERAS ,CHI,67,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20114, Maryia VERNIKOUSKAYA ,BLR,68,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20115, Tetiana KOLKOTINA ,UKR,69,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20116, Camila FLORES ,BRA,70,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20117, Tina Johnsen HAFSAAS ,NOR,,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20118, Futaba ITO ,JPN,,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20119, Thais Makino SHIRAIWA ,BRA,,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20120, Sunniva ØVRE-EIDE ,NOR,,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",lead,Women
20121, Danyil BOLDYREV ,UKR,1,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20122, Erik NOYA CARDONA ,ESP,2,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20123, Noah BRATSCHI ,USA,3,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20124, Guillaume MORO ,FRA,4,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20125, Tobias PLANGGER ,AUT,5,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20126, John BROSLER ,USA,6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20127, Rishat KHAIBULLIN ,KAZ,7,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20128, Vladislav DEULIN ,CFR,8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20129, Reza ALIPOUR SHENAZANDIFARD ,IRI,9,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20130, Marcin DZIENSKI ,POL,10,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20131, Gian Luca ZODDA ,ITA,11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20132, Amir MAIMURATOV ,KAZ,12,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20133, Arsenii BOGOMOLOV ,CFR,13,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20134, Pierre REBREYEND ,FRA,14,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20135, Dmitrii TIMOFEEV ,CFR,15,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20136, Aleksandr SHIKOV ,CFR,16,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20137, Kostiantyn PAVLENKO ,UKR,17,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20138, Ludovico FOSSALI ,ITA,18,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20139, Carlos GRANJA ,ECU,19,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20140, Milad ALIPOUR SHENAZANDIFAR ,IRI,20,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20141, Ehsan ASRAR ,IRI,21,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20142, Amir Reza KARAM ZADEH ,IRI,22,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20143, Beknur ALTYNBEKOV ,KAZ,23,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20144, Yongjun JUNG ,KOR,24,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20145, Linus BADER ,GER,25,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20146, Sebastian LUCKE ,GER,26,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20147, Jan KRIZ ,CZE,27,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20148, Mehdi ALIPOUR SHENAZANDIFARD ,IRI,28,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20149, Phanuphong BUNPRAKOP ,THA,29,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20150, Yaroslav TKACH ,UKR,30,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20151, Alex VIVAS  ,ECU,31,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20152, Jan HOJER ,GER,32,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20153, Matvey YESSIPOV ,KAZ,33,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20154, Nickolaie RIVADENEIRA  ,ECU,34,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20155, Juan Martin PEÑA ,ECU,35,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20156, Roman KOSTYUKOV ,KAZ,36,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20157, Chia Hsiang LIN ,TPE,37,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20158, Merritt ERNSBERGER ,USA,38,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20159, Aaron PEÑARANDA ,ECU,39,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20160, Peter KURIC ,SVK,40,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20161, Philipp MARTIN ,GER,41,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20162, Yannick FLOHÉ ,GER,42,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20163, Fedir SAMOILOV ,UKR,43,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20164, Ferhat BEKMEZ ,TUR,44,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20165, Joshua BRUYNS ,RSA,45,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20166, Gaurav KUMAR ,IND,46,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20167, Ti̇mur TAŞ ,TUR,47,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20168, Sergii TOPISHKO ,UKR,48,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20169, Lev RUDATSKIY ,CFR,49,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20170, Ethan PITCHER ,CAN,50,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20171, Colin DUFFY ,USA,,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20172, Hritik MARNE ,IND,,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Men
20173, Natalia KALUCKA ,POL,1,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20174, Iuliia KAPLINA ,CFR,2,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20175, Aleksandra MIROSLAW ,POL,3,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20176, Ekaterina BARASHCHUK ,CFR,4,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20177, Elizaveta IVANOVA ,CFR,5,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20178, Capucine VIGLIONE ,FRA,6,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20179, Emma HUNT ,USA,7,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20180, Anna BROZEK ,POL,8,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20181, Patrycja CHUDZIAK ,POL,9,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20182, Aleksandra KALUCKA ,POL,10,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20183, Franziska RITTER ,GER,11,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20184, Beatrice COLLI ,ITA,12,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20185, Andrea ROJAS ,ECU,13,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20186, Mariia KRASAVINA ,CFR,14,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20187, Laura STÖCKLER ,AUT,15,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20188, Yelyzaveta LAVRYKOVA ,UKR,16,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20189, Alexandra ELMER ,AUT,17,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20190, Tamara ULZHABAYEVA ,KAZ,18,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20191, Polina KULAGINA ,CFR,19,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20192, Tetiana KOLKOTINA ,UKR,20,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20193, María LABORDA SAGASTE ,ESP,21,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20194, Assel MARLENOVA ,KAZ,22,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20195, Mia KRAMPL ,SLO,23,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20196, Jessica PILZ ,AUT,24,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20197, Mahya DARABIAN ,IRI,25,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20198, Pratthana RAKSACHAT ,THA,26,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20199, Elnaz REKABI ,IRI,27,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
20200, Margaryta ZAKHAROVA ,UKR,28,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",speed,Women
