,Athlete,Athlete_Country,Rank,Event_Name,Discipline,Category
7066, Cecile AVEZOU ,FRA,8,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7067, Beth RODDEN ,USA,9,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7068, Marietta UHDEN ,GER,10,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7069, Mi-sun GO ,KOR,11,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7070, Shelly PRESSON ,USA,12,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7071, Tanya LAIDMAN ,USA,13,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7072, Bobbie BENSMAN ,USA,14,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7073, Jola SANDFORD ,CAN,15,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7074, Zoe KOZUB ,CAN,16,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7075, Abby WATKINS ,USA,16,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7076, Tara SUTHERLAND ,USA,18,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7077, Tiffany LEVINE ,USA,19,"UIAA Masters - San Diego X-Games, USA 1997",lead,Women
7078, François LEGRAND ,FRA,1,UIAA Masters - Serre Chevalier 1997,lead,Men
7079, François LOMBARD ,FRA,2,UIAA Masters - Serre Chevalier 1997,lead,Men
7080, Paul DEWILDE ,FRA,3,UIAA Masters - Serre Chevalier 1997,lead,Men
7081, Chris SHARMA ,USA,4,UIAA Masters - Serre Chevalier 1997,lead,Men
7082, Christian BINDHAMMER ,GER,5,UIAA Masters - Serre Chevalier 1997,lead,Men
7083, Cristian BRENNA ,ITA,6,UIAA Masters - Serre Chevalier 1997,lead,Men
7084, Jean-baptiste TRIBOUT ,FRA,7,UIAA Masters - Serre Chevalier 1997,lead,Men
7085, Serguei CHEMOULINKINE ,RUS,8,UIAA Masters - Serre Chevalier 1997,lead,Men
7086, David CAUDE ,FRA,9,UIAA Masters - Serre Chevalier 1997,lead,Men
7087, Christian CORE ,ITA,10,UIAA Masters - Serre Chevalier 1997,lead,Men
7088, François PETIT ,FRA,11,UIAA Masters - Serre Chevalier 1997,lead,Men
7089, Salavat RAKHMETOV ,RUS,12,UIAA Masters - Serre Chevalier 1997,lead,Men
7090, Elie CHEVIEUX ,SUI,13,UIAA Masters - Serre Chevalier 1997,lead,Men
7091, Arnaud PETIT ,FRA,14,UIAA Masters - Serre Chevalier 1997,lead,Men
7092, Luca ZARDINI ,ITA,15,UIAA Masters - Serre Chevalier 1997,lead,Men
7093, Nicolas LE GALL ,FRA,16,UIAA Masters - Serre Chevalier 1997,lead,Men
7094, Phillipe MUSSATTO ,FRA,17,UIAA Masters - Serre Chevalier 1997,lead,Men
7095, Erik JACOBS ,NED,18,UIAA Masters - Serre Chevalier 1997,lead,Men
7096, Christoph BUCHER ,GER,19,UIAA Masters - Serre Chevalier 1997,lead,Men
7097, Mauro CALIBANI ,ITA,19,UIAA Masters - Serre Chevalier 1997,lead,Men
7098, Serik KAZBEKOV ,UKR,19,UIAA Masters - Serre Chevalier 1997,lead,Men
7099, Olivier FOURBET ,FRA,22,UIAA Masters - Serre Chevalier 1997,lead,Men
7100, Stefano GHIDINI ,ITA,22,UIAA Masters - Serre Chevalier 1997,lead,Men
7101, Ludovic LAURENCE ,FRA,22,UIAA Masters - Serre Chevalier 1997,lead,Men
7102, Stephane JULIEN ,FRA,25,UIAA Masters - Serre Chevalier 1997,lead,Men
7103, Simon FASNACHT WANDELER ,SUI,26,UIAA Masters - Serre Chevalier 1997,lead,Men
7104, Liv SANSOZ ,FRA,1,UIAA Masters - Serre Chevalier 1997,lead,Women
7105, Katie BROWN ,USA,2,UIAA Masters - Serre Chevalier 1997,lead,Women
7106, Muriel SARKANY ,BEL,2,UIAA Masters - Serre Chevalier 1997,lead,Women
7107, Cecile AVEZOU ,FRA,4,UIAA Masters - Serre Chevalier 1997,lead,Women
7108, Natalie RICHER ,FRA,5,UIAA Masters - Serre Chevalier 1997,lead,Women
7109, Martina CUFAR ,SLO,6,UIAA Masters - Serre Chevalier 1997,lead,Women
7110, Stéphanie BODET ,FRA,7,UIAA Masters - Serre Chevalier 1997,lead,Women
7111, Marie GUILLET ,FRA,8,UIAA Masters - Serre Chevalier 1997,lead,Women
7112, Luisa IOVANE ,ITA,9,UIAA Masters - Serre Chevalier 1997,lead,Women
7113, Marietta UHDEN ,GER,10,UIAA Masters - Serre Chevalier 1997,lead,Women
7114, Iwona GRONKIEWICZ-MARCISZ ,POL,11,UIAA Masters - Serre Chevalier 1997,lead,Women
7115, Margaux HILLY ,FRA,11,UIAA Masters - Serre Chevalier 1997,lead,Women
7116, Stella MARCHISIO ,ITA,11,UIAA Masters - Serre Chevalier 1997,lead,Women
7117, Elena OVTCHINNIKOVA ,USA,11,UIAA Masters - Serre Chevalier 1997,lead,Women
7118, Elena CHOUMILOVA ,RUS,15,UIAA Masters - Serre Chevalier 1997,lead,Women
7119, François LEGRAND ,FRA,1,UIAA Masters - Rock Masters Arco 1997,lead,Men
7120, Cristian BRENNA ,ITA,2,UIAA Masters - Rock Masters Arco 1997,lead,Men
7121, Salavat RAKHMETOV ,RUS,3,UIAA Masters - Rock Masters Arco 1997,lead,Men
7122, Chris SHARMA ,USA,4,UIAA Masters - Rock Masters Arco 1997,lead,Men
7123, Evgeny OVCHINNIKOV ,RUS,5,UIAA Masters - Rock Masters Arco 1997,lead,Men
7124, Elie CHEVIEUX ,SUI,6,UIAA Masters - Rock Masters Arco 1997,lead,Men
7125, François PETIT ,FRA,7,UIAA Masters - Rock Masters Arco 1997,lead,Men
7126, Christian CORE ,ITA,8,UIAA Masters - Rock Masters Arco 1997,lead,Men
7127, Luca ZARDINI ,ITA,9,UIAA Masters - Rock Masters Arco 1997,lead,Men
7128, Mauro CALIBANI ,ITA,10,UIAA Masters - Rock Masters Arco 1997,lead,Men
7129, Daniel ANDRADA JIMENEZ ,ESP,11,UIAA Masters - Rock Masters Arco 1997,lead,Men
7130, David CAUDE ,FRA,12,UIAA Masters - Rock Masters Arco 1997,lead,Men
7131, Luca GIUPPONI ,ITA,13,UIAA Masters - Rock Masters Arco 1997,lead,Men
7132, Ralph BRUNEL ,ITA,14,UIAA Masters - Rock Masters Arco 1997,lead,Men
7133, Paul DEWILDE ,FRA,15,UIAA Masters - Rock Masters Arco 1997,lead,Men
7134, Christoph BUCHER ,GER,16,UIAA Masters - Rock Masters Arco 1997,lead,Men
7135, Katie BROWN ,USA,1,UIAA Masters - Rock Masters Arco 1997,lead,Women
7136, Muriel SARKANY ,BEL,2,UIAA Masters - Rock Masters Arco 1997,lead,Women
7137, Elena OVTCHINNIKOVA ,USA,3,UIAA Masters - Rock Masters Arco 1997,lead,Women
7138, Cecile AVEZOU ,FRA,4,UIAA Masters - Rock Masters Arco 1997,lead,Women
7139, Elena CHOUMILOVA ,RUS,5,UIAA Masters - Rock Masters Arco 1997,lead,Women
7140, Natalie RICHER ,FRA,6,UIAA Masters - Rock Masters Arco 1997,lead,Women
7141, Marietta UHDEN ,GER,7,UIAA Masters - Rock Masters Arco 1997,lead,Women
7142, Martina CUFAR ,SLO,8,UIAA Masters - Rock Masters Arco 1997,lead,Women
7143, Luisa IOVANE ,ITA,9,UIAA Masters - Rock Masters Arco 1997,lead,Women
7144, Marie GUILLET ,FRA,10,UIAA Masters - Rock Masters Arco 1997,lead,Women
7145, Bettina SCHÖPF ,AUT,11,UIAA Masters - Rock Masters Arco 1997,lead,Women
7146, Andrey VEDENMEER ,UKR,1,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7147, Vladimir NETSVETAEV-DOLGALEV ,RUS,2,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7148, Alexei KOZLOV ,RUS,3,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7149, Vladimir ZAKHAROV ,UKR,4,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7150, Yevgen KRYVOSHEYTSEV ,UKR,5,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7151, Alexandr PAUKAEV ,UKR,6,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7152, Andrei KRIVONOS ,UKR,7,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7153, Vladislav BARANOV ,RUS,8,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7154, Lukasz MÜLLER ,POL,9,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7155, Tim BARTZIK ,GER,10,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7156, Igor GUSAK ,UKR,11,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7157, Jimmy AUNET ,FRA,12,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7158, Pietro BASSOTTO ,ITA,13,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7159, Patrick RASPO ,ITA,14,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7160, Antoine GIRARD ,FRA,15,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7161, Andrea PLAT ,ITA,16,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7162, Tomasz OLEKSY ,POL,17,UIAA Worldcup - Beauregard (ITA) 1998,speed,Men
7163, Olga ZAKHAROVA ,UKR,1,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7164, Olena OSTAPENKO ,UKR,2,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7165, Nataliya PERLOVA ,UKR,3,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7166, Renata PISZCZEK ,POL,4,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7167, Irina ZAYTSEVA ,RUS,5,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7168, Mayya PIRATINSKAYA ,RUS,6,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7169, Zosia PODGORBOUNSKIKH ,RUS,7,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7170, Marharyta USATIUK ,UKR,8,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7171, Paola SABBION ,ITA,9,UIAA Worldcup - Beauregard (ITA) 1998,speed,Women
7172, Cristian BRENNA ,ITA,1,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7173, Yuji HIRAYAMA ,JPN,2,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7174, Luca ZARDINI ,ITA,3,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7175, François PETIT ,FRA,4,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7176, Salavat RAKHMETOV ,RUS,5,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7177, Yevgen KRYVOSHEYTSEV ,UKR,6,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7178, Paul DEWILDE ,FRA,7,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7179, François LEGRAND ,FRA,7,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7180, Bernardino LAGNI ,ITA,9,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7181, Christian CORE ,ITA,10,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7182, Andreas BINDHAMMER ,GER,11,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7183, Christian BINDHAMMER ,GER,12,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7184, Evgeny OVCHINNIKOV ,RUS,13,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7185, Flavio CRESPI ,ITA,14,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7186, Tomaz VALJAVEC ,SLO,15,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7187, David VILLIEN ,FRA,16,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7188, Daniel ANDRADA JIMENEZ ,ESP,17,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7189, Simon FASNACHT WANDELER ,SUI,17,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7190, Aljosa GROM ,SLO,17,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7191, Jan KARES ,CZE,17,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7192, Maksym PETRENKO ,UKR,17,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7193, David CAUDE ,FRA,22,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7194, Jurij GOLOB ,SLO,22,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7195, Dai KOYAMADA ,JPN,22,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7196, Michal CIENCALA ,CZE,25,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7197, Massimo BRUSEGHINI ,ITA,26,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7198, Luca GIUPPONI ,ITA,26,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7199, Mathieu GALLOT-LAVALLEE ,FRA,28,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7200, Pavel KORAN ,CZE,28,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7201, Serik KAZBEKOV ,UKR,30,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7202, Serguei NOURMAMATOV ,RUS,31,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7203, Oleg TCHERECHNEV ,RUS,31,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7204, Christopher CUBITT ,GBR,33,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7205, Ian VICKERS ,GBR,33,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7206, Fernando MARTINEZ ,ESP,35,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7207, Riccardo SCARIAN ,ITA,35,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7208, Stefano ALIPPI ,ITA,37,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7209, Elie CHEVIEUX ,SUI,37,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7210, Daniel DU LAC ,FRA,37,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7211, Arnaud PETIT ,FRA,37,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7212, Mauro CALIBANI ,ITA,41,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7213, Andrej CHRASTINA ,SVK,41,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7214, Milan BENIAN ,CZE,43,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7215, Patrik DABERTO ,ITA,43,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7216, Hans MILEWSKI ,AUT,43,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7217, Jung-jun SON ,KOR,43,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7218, Urs SCHÖNENBERGER ,SUI,47,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7219, Marco INAKI ,ESP,48,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7220, Reinhard FICHTINGER ,AUT,49,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7221, Lucio GIUDICI ,ITA,49,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7222, César Ciudad MANZANEDO ,ESP,49,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7223, Maxi KLAUS ,GER,52,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7224, Corentin LE GOFF ,FRA,53,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7225, Takaaki TSUIKI ,JPN,53,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7226, Martin FELIX ,SUI,55,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7227, Myong-hak KIM ,KOR,55,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7228, Adrian BERRY ,GBR,57,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7229, Oleg MOROZKINE ,RUS,57,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Men
7230, Liv SANSOZ ,FRA,1,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7231, Muriel SARKANY ,BEL,2,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7232, Elena OVTCHINNIKOVA ,USA,3,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7233, Venera CHERESHNEVA ,RUS,4,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7234, Martina CUFAR ,SLO,5,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7235, Luisa IOVANE ,ITA,5,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7236, Cecile AVEZOU ,FRA,7,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7237, Stéphanie BODET ,FRA,8,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7238, Margaux HILLY ,FRA,9,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7239, Iva HARTMANN ,SUI,10,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7240, Nataliya PERLOVA ,UKR,11,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7241, Martina ARTIOLI ,ITA,12,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7242, Yulia INOZEMTSEVA ,RUS,13,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7243, Annatina SCHULTZ ,SUI,14,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7244, Eva TUSAR ,SLO,14,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7245, Olena KRYVONIS ,UKR,16,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7246, Katrin SEDLMAYER ,GER,17,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7247, Mi-sun GO ,KOR,18,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7248, Katarina STREMFELJ ,SLO,19,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7249, Lisa BENETTI ,ITA,20,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7250, Olena OSTAPENKO ,UKR,21,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7251, Stella MARCHISIO ,ITA,22,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7252, Bettina SCHÖPF ,AUT,23,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7253, Barbara STRANSKA ,CZE,24,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7254, Hyun-jung KIM ,KOR,25,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7255, Maria RÜDISÜHLI ,SUI,26,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7256, Anne ARRAN ,GBR,27,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7257, Barbara BACHER ,AUT,27,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7258, Isabelle BIHR ,FRA,27,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7259, Alessandra FRANCONE ,ITA,27,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7260, Ingela NILSSON ,SWE,27,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7261, Gerda RAFFETSEDER ,AUT,27,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7262, Vera KOTASOVA-KOSTRUHOVA ,CZE,33,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7263, Claire BELL ,GBR,34,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7264, Eva NIESELT ,GER,34,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7265, Agurtzane ROMERO ,ESP,34,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7266, Leire AGUIRRE ,ESP,37,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7267, Romana SAVIC ,SLO,37,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7268, Jitka KUHNGABEROVA ,CZE,39,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7269, Ines BISCHOFF ,GER,40,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7270, Federica BALTERI ,ITA,41,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7271, Kazumi WATATUKI ,JPN,41,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7272, Airlie ANDERSON ,GBR,43,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7273, Laura FERRERO ,ITA,44,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7274, Debbie CORBETT ,GBR,45,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7275, Emma HAWKE ,NZL,46,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7276, Abigail MAY ,GBR,46,UIAA Worldcup - Courmayeur (ITA) 1998,lead,Women
7277, Yuji HIRAYAMA ,JPN,1,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7278, Yevgen KRYVOSHEYTSEV ,UKR,2,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7279, Arnaud PETIT ,FRA,3,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7280, Cristian BRENNA ,ITA,4,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7281, Simon FASNACHT WANDELER ,SUI,5,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7282, Ian VICKERS ,GBR,6,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7283, Mathieu GALLOT-LAVALLEE ,FRA,7,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7284, David VILLIEN ,FRA,8,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7285, Michal CIENCALA ,CZE,9,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7286, Salavat RAKHMETOV ,RUS,10,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7287, David CAUDE ,FRA,11,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7288, Jurij GOLOB ,SLO,11,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7289, Christian CORE ,ITA,13,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7290, Sylvain MILLET ,FRA,13,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7291, Aljosa GROM ,SLO,15,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7292, François PETIT ,FRA,15,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7293, Luca ZARDINI ,ITA,15,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7294, Stefano GHIDINI ,ITA,18,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7295, Luca GIUPPONI ,ITA,18,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7296, Evgeny OVCHINNIKOV ,RUS,20,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7297, Dai KOYAMADA ,JPN,21,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7298, Bernardino LAGNI ,ITA,22,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7299, Davide ZAVAGNIN ,ITA,22,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7300, Jérôme MEYER ,FRA,24,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7301, Paul DEWILDE ,FRA,25,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7302, Tomi NYTORP ,FIN,25,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7303, Hans MILEWSKI ,AUT,27,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7304, Massimo BRUSEGHINI ,ITA,28,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7305, Daniel ANDRADA JIMENEZ ,ESP,29,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7306, Christian BINDHAMMER ,GER,29,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7307, Tomasz OLEKSY ,POL,29,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7308, Tomaz VALJAVEC ,SLO,29,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7309, Christopher CUBITT ,GBR,33,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7310, François LEGRAND ,FRA,34,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7311, Stefano ALIPPI ,ITA,35,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7312, Flavio CRESPI ,ITA,35,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7313, Juha SAATSI ,FIN,35,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7314, Adrian BERRY ,GBR,38,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7315, Matej SOVA ,SLO,38,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7316, Yves HASBANI ,FRA,40,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7317, Andreas BINDHAMMER ,GER,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7318, Elio CACCHIO ,ITA,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7319, Thomas FEUERSTEIN ,AUT,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7320, Pavel KORAN ,CZE,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7321, Adam LIANA ,POL,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7322, Fernando MARTINEZ ,ESP,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7323, Frederic SARKANY ,BEL,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7324, Riccardo SCARIAN ,ITA,41,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7325, Milan BENIAN ,CZE,49,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7326, Urh CEHOVIN ,SLO,49,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7327, Luc DAURES ,FRA,49,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7328, Nicola PESAVENTO ,ITA,52,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7329, Patxi AROCENA ,ESP,53,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7330, Benedikt HAAGER ,GER,53,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7331, Dirk MOL ,NED,53,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7332, Urs SCHÖNENBERGER ,SUI,53,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7333, Patrick COENEN ,NED,57,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7334, Martin FELIX ,SUI,57,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7335, Chris FOSSLI ,NOR,59,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7336, Jeroen JONGENEELEN ,NED,59,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7337, Jürgen REIS ,AUT,59,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7338, Johan MUS ,BEL,62,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7339, Eugen LAZAR ,ROU,63,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7340, Ivica MATKOVIC ,CRO,63,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7341, Jan KARES ,CZE,65,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7342, Gheorghe VITITIU ,ROU,65,UIAA Worldcup - Milan (ITA) 1998,lead,Men
7343, Muriel SARKANY ,BEL,1,UIAA Worldcup - Milan (ITA) 1998,lead,Women
7344, Liv SANSOZ ,FRA,2,UIAA Worldcup - Milan (ITA) 1998,lead,Women
